intersection_cluster,lat,lon,accident_count
205,45.4254018,-75.6933327,73
206,45.42491220000001,-75.694746,21
207,45.4088101,-75.7101399,14
208,45.41995719999999,-75.7058424,5
209,45.4161719,-75.7145312,78
210,45.4164749,-75.7144669,75
211,45.4164546,-75.7148594,77
212,45.41614009999999,-75.7148824,78
213,45.41141005,-75.6839751,45
214,45.411209,-75.68413215000001,48
215,45.42013589999999,-75.705882,4
216,45.4192397,-75.7076149,27
217,45.41943429999999,-75.7075378,26
218,45.4274783,-75.6948643,24
219,45.4209395,-75.6931956,81
220,45.4212099,-75.6926612,83
221,45.420955499999984,-75.6927837,86
222,45.4211835,-75.6931462,81
223,45.422621499999984,-75.6943997,42
224,45.4220788,-75.6939095,46
225,45.4218246,-75.69398420000002,48
226,45.42186720000001,-75.6935191,46
227,45.4327302,-75.7151633,0
228,45.43216900000001,-75.7127443,0
229,45.4323114,-75.7096452,0
230,45.43214749999999,-75.7094667,0
231,45.42738570000001,-75.7106049,0
232,45.42984425,-75.71305674999999,0
233,45.43000015,-75.71338945,0
234,45.42488699999999,-75.7141726,0
235,45.42476969999999,-75.7137415,0
236,45.424617000000005,-75.7144468,0
237,45.4244963,-75.71402830000001,0
238,45.4326513,-75.7128605,0
239,45.43238269999999,-75.7131156,0
243,45.43248414999999,-75.7153627,0
244,45.4186197,-75.7069701,15
245,45.42370706666666,-75.68645363333333,11
246,45.42340519999999,-75.6873108,156
247,45.42317090000001,-75.6878239,153
248,45.4231083,-75.6873163,163
249,45.42364430000001,-75.68681910000001,13
251,45.43203949999999,-75.70979055000001,0
252,45.417596,-75.6784109,12
253,45.4154866,-75.70646984999999,7
