intersection_cluster,lat,lon,accident_count
380,45.41670009999999,-75.6975099,4
381,45.42630859999999,-75.6940521,21
382,45.4097361,-75.6994303,0
383,45.4083824,-75.7142058,13
384,45.42421139999998,-75.6963024,38
390,45.41779899999998,-75.63374293333332,50
392,45.41159925,-75.64548245,42
394,45.41410289999999,-75.64340995,16
397,45.4369107,-75.64447705,6
398,45.43413664999999,-75.64290305,7
400,45.43218304285714,-75.6482063,13
401,45.4247386,-75.63547055000001,46
402,45.43575444999999,-75.64382865000002,12
403,45.4317186,-75.65453726000001,28
405,45.43199653999999,-75.65054414,9
409,45.42563699999999,-75.63801906666667,55
415,45.42689309999999,-75.6842336,25
416,45.4332809,-75.6748886,20
418,45.42876575,-75.68575179999999,95
420,45.43292499999999,-75.6699744,42
422,45.430920749999984,-75.66626918333334,2
423,45.42949239999999,-75.6839973,19
424,45.427362899999984,-75.67802370000001,3
426,45.4307864,-75.680879,17
427,45.43143809999999,-75.67932170000002,8
429,45.43271459999999,-75.6762527,28
431,45.42605879999999,-75.6811426,9
432,45.43320499999999,-75.66901610000001,7
433,45.431080225,-75.66400652499998,103
435,45.4265024,-75.6800805,2
436,45.4301457,-75.6824384,15
437,45.4273482,-75.6870332,10
440,45.42627349999999,-75.6837078,19
441,45.4367986,-75.659777,6
442,45.4357589,-75.6624411,23
443,45.43538649999999,-75.6634148,18
444,45.42810345,-75.68526374999999,18
445,45.43620729999999,-75.6612852,15
448,45.41271299999999,-75.6801338,36
451,45.41175139999999,-75.682756,35
453,45.41126589999999,-75.6792852,9
455,45.4189787,-75.6775327,57
456,45.41211419999999,-75.6797741,31
458,45.41225529999999,-75.6855077,12
459,45.4143515,-75.6811158,13
463,45.44808989999999,-75.5923375,10
468,45.45101319999999,-75.5848817,40
471,45.4388933,-75.6536026,17
472,45.4499616,-75.5881267,58
474,45.43833849999999,-75.60148480000001,6
475,45.44912989999999,-75.59010705,20
476,45.43807149999999,-75.6560518,32
480,45.4394782,-75.651815,14
482,45.439292299999984,-75.6770168,24
483,45.43749309999999,-75.6578409,9
494,45.46234064999999,-75.5241097,12
505,45.43986189999999,-75.6763188,11
507,45.44308099999999,-75.6408945,23
509,45.43834954999999,-75.67777775,97
510,45.44268519999999,-75.64210785,34
513,45.40140579999999,-75.62418735,96
521,45.39886209999999,-75.622526,5
526,45.41734575,-75.60045869999999,27
534,45.41324684999999,-75.61214165000001,43
541,45.43090455,-75.56648709999999,3
545,45.41248974999999,-75.61402815,66
546,45.43168529999999,-75.56454,13
567,45.3313472,-75.7220975,12
578,45.325886,-75.71903205,30
582,45.32737225,-75.71986665,13
587,45.3534548,-75.7303644,17
592,45.36746979999998,-75.7032167,5
598,45.33004784999999,-75.72138325,8
606,45.3629747,-75.73647390000001,0
609,45.352390499999984,-75.73092145000001,36
611,45.369886,-75.7023048,4
613,45.3465442,-75.7011796,76
615,45.34588699999999,-75.7032862,4
626,45.37490274999999,-75.6522851,21
629,45.32919969999999,-75.6539364,22
631,45.36901659999999,-75.66664113333333,8
634,45.3476022,-75.62532200000001,28
636,45.37124889999999,-75.6611618,8
642,45.35369365,-75.6461858,14
643,45.374030950000005,-75.654356,32
647,45.36972644999999,-75.66494549999999,31
648,45.34857964999999,-75.62697705,8
657,45.4968889,-75.47969795,18
672,45.43718374999999,-75.69737905,5
673,45.41376979999999,-75.7107348,12
674,45.41625115,-75.6696517,4
675,45.41843259999999,-75.6750526,8
680,45.40093709999999,-75.625888,18
682,45.40095319999999,-75.6255813,18
686,45.3928973,-75.6825115,9
689,45.38379943333332,-75.6717857,28
690,45.38886016666666,-75.67719470000002,82
697,45.38247379999999,-75.670597,5
701,45.3955946,-75.6841559,15
702,45.391364699999976,-75.6807993,9
703,45.38799414999998,-75.6763722,84
705,45.38799169999999,-75.6760928,84
708,45.39982239999999,-75.686544,17
712,45.3900606,-75.6791448,15
713,45.3942777,-75.6834181,24
716,45.451745,-75.5825631,32
720,45.38968116666666,-75.72576240000001,41
721,45.41722965,-75.71352135000001,12
722,45.38943599999999,-75.72585543333334,41
735,45.42168339999999,-75.6914765,10
740,45.41541165,-75.7164729,2
741,45.41445954999999,-75.7183919,6
742,45.3675414,-75.7526439,21
751,45.19553019999999,-75.8369925,6
754,45.1943404,-75.8388884,8
761,45.4772495,-75.493118,7
764,45.47707899999998,-75.49087900000002,6
766,45.42607729999998,-75.6920358,3
767,45.34939721999999,-75.80530612,29
770,45.3474937,-75.78910435,115
771,45.3477165,-75.78855295000001,116
772,45.34805319999999,-75.7874544,5
775,45.40581829999999,-75.7226936,5
780,45.4239237,-75.6948524,1
781,45.42399589999999,-75.6901462,4
782,45.42246749999999,-75.69393414999999,36
783,45.47486725,-75.51771835,28
785,45.4192321,-75.6343925,56
790,45.3857919,-75.7408237,6
795,45.42442869999999,-75.69486080000001,13
796,45.42458669999999,-75.6951605,13
797,45.4248095,-75.6928992,6
798,45.42509789999999,-75.6940747,46
799,45.42686489999999,-75.69239,2
800,45.4291219,-75.69692740000002,27
803,45.3344748,-75.6933273,242
806,45.4044778,-75.7016173,16
807,45.40468539999999,-75.70189270000002,16
808,45.36695639999999,-75.6205717,0
811,45.39561844999999,-75.7123304,13
812,45.3719562,-75.7716715,6
817,45.36293699999999,-75.7902349,3
824,45.41785719999999,-75.6785462,12
827,45.424176,-75.6856276,4
830,45.333651799999984,-75.72636274999999,18
831,45.39877834999999,-75.68593470000002,7
833,45.414782666666646,-75.6904098,0
848,45.39762009999999,-75.7271934,18
850,45.41493633333332,-75.64291200000001,9
855,45.27079919999999,-75.69911255,9
858,45.4130915,-75.6862443,7
859,45.26889934999999,-75.74544185000002,37
867,45.4241297,-75.6882608,6
884,45.4132181,-75.6445332,15
898,45.27567199999999,-75.7184335,74
899,45.27591209999999,-75.7187792,74
900,45.2759276,-75.7184181,74
909,45.3592746,-75.7954377,66
913,45.2704317,-75.7053103,95
914,45.27061319999999,-75.7055372,95
915,45.3955495,-75.7120548,13
916,45.3957533,-75.7120151,13
918,45.36056774999999,-75.79237750000001,73
919,45.36089179999998,-75.79219115000001,73
921,45.35716659999999,-75.8006507,16
935,45.269305799999984,-75.6997846,77
937,45.33472459999999,-75.6932428,242
938,45.33474069999999,-75.6929276,242
939,45.43205289999999,-75.67784245,10
947,45.40977109999999,-75.7150456,2
948,45.31099719999999,-75.9171813,7
949,45.31111955,-75.91695150000001,7
950,45.30950704999999,-75.91789655,63
951,45.30957999999999,-75.9175513,63
952,45.30859759999999,-75.9156864,45
954,45.30876039999999,-75.9158345,45
957,45.35706989999999,-75.74954389999999,33
958,45.35728379999999,-75.7494632,33
962,45.35132369999999,-75.7631341,160
964,45.35157769999999,-75.7631596,160
975,45.3906797,-75.7231367,25
976,45.3909303,-75.72313030000001,25
980,45.3963302,-75.7102852,9
981,45.39657095,-75.71028335,9
983,45.3973965,-75.7076867,60
984,45.397701,-75.70767535,60
987,45.37191545,-75.76696315000001,40
988,45.4376569,-75.6029701,12
989,45.40097104999998,-75.6997366,82
990,45.40117479999999,-75.6998188,82
999,45.33406129999999,-75.7004793,176
1000,45.33415349999999,-75.7007886,176
1003,45.3866034,-75.7327274,44
1004,45.38663099999999,-75.7324625,44
1005,45.38685339999999,-75.7325228,44
1008,45.3627521,-75.73653420000001,0
1019,45.37002729999999,-75.770638,71
1020,45.37030994999999,-75.77061905,71
1021,45.37077319999999,-75.7690084,26
1022,45.37081379999999,-75.7687117,26
1023,45.37107879999999,-75.7687909,26
1039,45.33897295,-75.79248494999999,3
1040,45.33919759999998,-75.7924045,3
1041,45.33843699999999,-75.79445640000002,11
1042,45.33865019999999,-75.7943876,11
1047,45.3772303,-75.7333625,39
1055,45.40688619999999,-75.708986,4
1058,45.38344379999999,-75.73958013333333,103
1059,45.38484019999999,-75.74029483333334,145
1060,45.38494589999999,-75.7406004,145
1061,45.35262044999999,-75.7310424,36
1072,45.3778731,-75.6732627,19
1073,45.37796979999998,-75.6735503,19
1074,45.37806934999999,-75.6715511,18
1075,45.37829405,-75.6695282,5
1076,45.37825679999999,-75.67137,18
1077,45.3784701,-75.669266,5
1078,45.3780959,-75.6730374,19
1079,45.37856365,-75.6673625,152
1080,45.37859715,-75.6676777,152
1090,45.3861331,-75.73372900000001,9
1091,45.38636739999998,-75.7338101,9
1103,45.43189849999999,-75.6527575,6
1105,45.3891458,-75.7267859,24
1106,45.38935335,-75.72675095,24
1114,45.32374355,-75.83414355,6
1124,45.33290009999999,-75.6932289,27
1125,45.33304089999999,-75.6930249,27
1126,45.33310205,-75.6934064,27
1155,45.4261125,-75.6879747,23
1156,45.3960511,-75.7525335,3
1157,45.424979575,-75.687643,51
1159,45.396533700000006,-75.7514097,0
1161,45.4239061,-75.6867036,10
1167,45.36346164999999,-75.7347824,18
1168,45.36364775,-75.73483395,18
1175,45.35619714999999,-75.8027846,24
1176,45.35359274999999,-75.80821245,51
1177,45.35382455,-75.80819425000001,51
1181,45.42891409999999,-75.6974462,2
1186,45.3362915,-75.7246522,24
1202,45.42005169999998,-75.7062627,3
1223,45.3710717,-75.7690646,26
1224,45.3693548,-75.7727008,84
1225,45.37920809999999,-75.75021054999999,64
1226,45.37896955,-75.75017955,64
1237,45.27043729999999,-75.7462455,159
1250,45.36523809999999,-75.6198616,115
1251,45.3652864,-75.6194774,115
1252,45.36499259999999,-75.6194433,115
1253,45.3649452,-75.6198203,115
1259,45.35367449999999,-75.6476265,132
1260,45.35385879999999,-75.6473575,132
1261,45.35375629999999,-75.6471024,132
1262,45.3535709,-75.6473752,132
1270,45.33486829999998,-75.7242458,152
1272,45.33464229999999,-75.7239112,152
1273,45.334615499999984,-75.72421010000001,152
1303,45.2708617,-75.7052157,95
1304,45.27067149999998,-75.7049967,95
1305,45.28073169999999,-75.6672793,26
1306,45.2807655,-75.6669347,26
1307,45.28047609999999,-75.66693010000002,26
1308,45.2804622,-75.6672858,26
1318,45.38253209999999,-75.6708708,5
1328,45.3482104,-75.8037273,43
1330,45.39986774999999,-75.62168245000001,42
1331,45.39987359999999,-75.6214014,42
1348,45.437915699999984,-75.6026958,12
1349,45.43767949999999,-75.6026839,12
1350,45.41986149999999,-75.70629060000002,3
1351,45.32530034999998,-75.8350054,7
1352,45.32532214999999,-75.83529195,7
1362,45.425325566666665,-75.6940199,46
1363,45.42558924999999,-75.69337065,57
1364,45.4254018,-75.6933327,63
1373,45.26908959999999,-75.7000365,77
1374,45.269488300000006,-75.7000117,77
1375,45.26925909999999,-75.7002514,77
1376,45.27240129999999,-75.7099919,28
1378,45.2726201,-75.7100114,28
1403,45.4289987,-75.63850883333333,14
1404,45.429164,-75.6386609,14
1423,45.4384401,-75.6965173,25
1425,45.43858929999998,-75.696256,25
1428,45.35659899999999,-75.7510961,3
1430,45.4156161,-75.6710329,0
1438,45.3423207,-75.7627552,0
1447,45.4758845,-75.5157512,9
1457,45.42491219999999,-75.694746,13
1462,45.40881009999999,-75.7101399,4
1463,45.3781942,-75.6732778,19
1472,45.26877734999999,-75.73466015000001,6
1478,45.39201299999999,-75.7238512,0
1480,45.41995719999999,-75.7058424,3
1484,45.30386099999999,-75.8770035,100
1485,45.3039027,-75.8765596,100
1486,45.30423009999999,-75.876495,100
1487,45.30423849999999,-75.8769553,100
1492,45.4161719,-75.7145312,71
1493,45.4164749,-75.7144669,71
1494,45.4164546,-75.7148594,71
1495,45.41614009999999,-75.7148824,71
1496,45.4241266,-75.6375655,123
1497,45.4240915,-75.6371371,123
1498,45.42438870000001,-75.6375153,123
1499,45.42433969999999,-75.6371141,123
1507,45.443785,-75.639262,89
1508,45.4437816,-75.6389609,89
1509,45.44353809999999,-75.6389359,89
1510,45.44355139999998,-75.6392299,89
1513,45.41661739999999,-75.6026562,140
1514,45.41660509999999,-75.6023016,140
1523,45.477806,-75.5127384,31
1524,45.47749409999999,-75.51260635,31
1525,45.47781739999999,-75.5124738,31
1526,45.41141004999999,-75.6839751,44
1527,45.41120899999999,-75.68413215000001,45
1537,45.40379149999998,-75.7133052,0
1538,45.42900739999999,-75.6396838,133
1552,45.3549553,-75.9325241,30
1555,45.35522299999998,-75.9326458,30
1560,45.32890950000001,-75.6517335,42
1579,45.37707,-75.7331487,39
1593,45.44649879999999,-75.6149538,42
1594,45.4462551,-75.614994,42
1595,45.44642199999999,-75.61532750000002,42
1607,45.42013589999999,-75.705882,3
1616,45.41923969999999,-75.7076149,22
1617,45.41943429999999,-75.7075378,22
1618,45.42747829999999,-75.6948643,8
1623,45.3702839,-75.6631213,161
1624,45.3702364,-75.6635031,161
1626,45.37054679999999,-75.6630967,161
1627,45.386847799999984,-75.732815,44
1635,45.3482888,-75.7874112,5
1646,45.35813109999998,-75.7946278,75
1647,45.357793,-75.7946091,75
1648,45.35822799999999,-75.7944066,75
1649,45.3578375,-75.7943514,75
1650,45.3478149,-75.7890236,115
1651,45.3474035,-75.7886513,115
1657,45.36824249999999,-75.7010904,53
1658,45.3682652,-75.7013788,53
1659,45.36851469999999,-75.7013099,53
1660,45.3684936,-75.7010201,53
1664,45.4044997,-75.7019165,16
1665,45.4474728,-75.5943315,82
1666,45.44719669999999,-75.5943513,82
1668,45.44749039999999,-75.594012,82
1686,45.4621682,-75.5264871,66
1687,45.4621002,-75.5261725,66
1689,45.4209395,-75.6931956,72
1690,45.42120989999999,-75.6926612,72
1691,45.420955499999984,-75.6927837,72
1692,45.42118349999999,-75.6931462,72
1693,45.422621499999984,-75.6943997,36
1694,45.4220788,-75.6939095,43
1695,45.4218246,-75.69398420000002,43
1696,45.4218672,-75.6935191,43
1712,45.41904934999999,-75.67708245,57
1721,45.26847019999999,-75.7346421,6
1735,45.49660644999999,-75.479357,18
1742,45.41861969999999,-75.7069701,13
1743,45.4378691,-75.60300340000002,12
1746,45.42370706666666,-75.68645363333333,10
1747,45.42340519999998,-75.6873108,137
1749,45.4231709,-75.6878239,137
1750,45.4231083,-75.6873163,137
1751,45.42364429999999,-75.68681910000001,10
1770,45.4512421,-75.5847428,40
1789,45.41759599999999,-75.6784109,12
1792,45.4511762,-75.5843547,40
1795,45.41548659999998,-75.70646984999999,0
