intersection_cluster,geometry,lat,lon,nearest_node
179,POINT (-75.7584829 45.38977719999999),45.38977719999999,-75.7584829,901016740
180,POINT (-75.756913 45.39062989999999),45.39062989999999,-75.756913,901017308
183,POINT (-75.7562782 45.390085599999985),45.390085599999985,-75.7562782,901019221
185,POINT (-75.753778 45.392137099999985),45.392137099999985,-75.753778,901019801
186,POINT (-75.7508866 45.39345659999999),45.39345659999999,-75.7508866,901021732
187,POINT (-75.6968862 45.42224549999999),45.42224549999999,-75.6968862,901044760
188,POINT (-75.6920736 45.40949229999998),45.40949229999998,-75.6920736,901044850
189,POINT (-75.68842715 45.43189929999999),45.43189929999999,-75.68842715,901053247
190,POINT (-75.6957999 45.41471809999999),45.41471809999999,-75.6957999,901045165
191,POINT (-75.6887463 45.42748849999999),45.42748849999999,-75.6887463,901045173
192,POINT (-75.7006849 45.4170315),45.4170315,-75.7006849,901045371
194,POINT (-75.6944465 45.43276439999999),45.43276439999999,-75.6944465,901045677
197,POINT (-75.6899572 45.426074799999995),45.426074799999995,-75.6899572,901047454
198,POINT (-75.6956698 45.42357960000001),45.42357960000001,-75.6956698,901054683
199,POINT (-75.7057522 45.4114673),45.4114673,-75.7057522,901046187
200,POINT (-75.7012096 45.417655),45.417655,-75.7012096,901046209
201,POINT (-75.69433 45.4162123),45.4162123,-75.69433,901046235
203,POINT (-75.695498 45.41754419999999),45.41754419999999,-75.695498,901046330
204,POINT (-75.6945759 45.419574099999984),45.419574099999984,-75.6945759,901046399
205,POINT (-75.69480745 45.42322869999998),45.42322869999998,-75.69480745,901054683
206,POINT (-75.708224 45.4156998),45.4156998,-75.708224,901046911
207,POINT (-75.69377560000001 45.40880099999999),45.40880099999999,-75.69377560000001,901047109
208,POINT (-75.6912326 45.4157222),45.4157222,-75.6912326,901047132
210,POINT (-75.7039606 45.42090009999999),45.42090009999999,-75.7039606,901047220
211,POINT (-75.6955857 45.43411299999999),45.43411299999999,-75.6955857,901047359
212,POINT (-75.6894464 45.4254851),45.4254851,-75.6894464,901047454
213,POINT (-75.6903157 45.427904099999985),45.427904099999985,-75.6903157,901047464
214,POINT (-75.6988338 45.42140599999998),45.42140599999998,-75.6988338,901047531
215,POINT (-75.7013284 45.421161899999994),45.421161899999994,-75.7013284,901054607
216,POINT (-75.7044218 45.41814699999999),45.41814699999999,-75.7044218,901047613
221,POINT (-75.6900926 45.431186799999985),45.431186799999985,-75.6900926,901048235
222,POINT (-75.6990653 45.41853239999999),45.41853239999999,-75.6990653,901048316
223,POINT (-75.7077703 45.414938099999986),45.414938099999986,-75.7077703,901048432
224,POINT (-75.6882856 45.42672429999999),45.42672429999999,-75.6882856,901054316
225,POINT (-75.695101 45.42017909999999),45.42017909999999,-75.695101,901048604
227,POINT (-75.6965359 45.424026899999994),45.424026899999994,-75.6965359,901048809
228,POINT (-75.7038581 45.4122761),45.4122761,-75.7038581,901049164
229,POINT (-75.6910316 45.412408599999985),45.412408599999985,-75.6910316,901049336
230,POINT (-75.6974019 45.422849),45.422849,-75.6974019,901044760
231,POINT (-75.7339404 45.39926219999999),45.39926219999999,-75.7339404,901049506
233,POINT (-75.7265984 45.4020412),45.4020412,-75.7265984,901049779
234,POINT (-75.7467117 45.39523259999999),45.39523259999999,-75.7467117,901049985
235,POINT (-75.7117413 45.41146509999999),45.41146509999999,-75.7117413,901050064
237,POINT (-75.7017497 45.4149575),45.4149575,-75.7017497,901050156
238,POINT (-75.6920002 45.41982404999999),45.41982404999999,-75.6920002,901050337
239,POINT (-75.7246497 45.3933698),45.3933698,-75.7246497,901050579
240,POINT (-75.6923573 45.417017999999985),45.417017999999985,-75.6923573,901050623
241,POINT (-75.6922767 45.4302483),45.4302483,-75.6922767,901050668
242,POINT (-75.6969696 45.4285597),45.4285597,-75.6969696,901050923
243,POINT (-75.70277760000002 45.4161723),45.4161723,-75.70277760000002,901050938
244,POINT (-75.6970684 45.41937019999998),45.41937019999998,-75.6970684,901050945
245,POINT (-75.7049648 45.418764299999985),45.418764299999985,-75.7049648,901051050
246,POINT (-75.691792 45.4163671),45.4163671,-75.691792,901051064
247,POINT (-75.7326955 45.4067203),45.4067203,-75.7326955,901051135
249,POINT (-75.7075189 45.41070419999999),45.41070419999999,-75.7075189,901051233
250,POINT (-75.6956377 45.42701609999998),45.42701609999998,-75.6956377,901065091
252,POINT (-75.7023826 45.41902659999999),45.41902659999999,-75.7023826,901051485
253,POINT (-75.6945871 45.43011709999998),45.43011709999998,-75.6945871,901051550
254,POINT (-75.6909416 45.41852159999998),45.41852159999998,-75.6909416,901051722
255,POINT (-75.6880815 45.428716299999984),45.428716299999984,-75.6880815,901051758
256,POINT (-75.6985518 45.41447499999999),45.41447499999999,-75.6985518,901051796
257,POINT (-75.6891033 45.42644319999999),45.42644319999999,-75.6891033,901051975
258,POINT (-75.6989751 45.411653799999996),45.411653799999996,-75.6989751,901052162
259,POINT (-75.7072165 45.4039501),45.4039501,-75.7072165,901052295
260,POINT (-75.6876049 45.41464789999999),45.41464789999999,-75.6876049,901052479
261,POINT (-75.7262247 45.39601659999999),45.39601659999999,-75.7262247,901052539
262,POINT (-75.6965578 45.4292748),45.4292748,-75.6965578,901052605
263,POINT (-75.6889524 45.43251244999999),45.43251244999999,-75.6889524,901052794
264,POINT (-75.7018846 45.418434799999986),45.418434799999986,-75.7018846,901052854
265,POINT (-75.6963601 45.42163829999999),45.42163829999999,-75.6963601,901053064
267,POINT (-75.7282912 45.39941859999998),45.39941859999998,-75.7282912,901053071
268,POINT (-75.7119968 45.409041599999995),45.409041599999995,-75.7119968,901053828
269,POINT (-75.7082797 45.402894599999996),45.402894599999996,-75.7082797,901053960
270,POINT (-75.7250731 45.403335899999995),45.403335899999995,-75.7250731,901054182
271,POINT (-75.7298569 45.40198449999999),45.40198449999999,-75.7298569,901054196
272,POINT (-75.700516 45.402443399999996),45.402443399999996,-75.700516,901054376
273,POINT (-75.69745100000002 45.41316969999999),45.41316969999999,-75.69745100000002,901054525
274,POINT (-75.7007992 45.42055719999998),45.42055719999998,-75.7007992,901054607
275,POINT (-75.7126442 45.41293459999998),45.41293459999998,-75.7126442,901054621
276,POINT (-75.694272 45.4094129),45.4094129,-75.694272,901054822
277,POINT (-75.6935196 45.41835699999999),45.41835699999999,-75.6935196,901054942
278,POINT (-75.6877346 45.42342289999999),45.42342289999999,-75.6877346,4191998370
280,POINT (-75.7025599 45.4059662),45.4059662,-75.7025599,901055165
282,POINT (-75.7036745 45.40788909999998),45.40788909999998,-75.7036745,901055288
283,POINT (-75.6997545 45.419356199999996),45.419356199999996,-75.6997545,901055303
284,POINT (-75.7059895 45.41747639999998),45.41747639999998,-75.7059895,901055667
285,POINT (-75.6993525 45.422003999999994),45.422003999999994,-75.6993525,901047531
286,POINT (-75.68744755 45.41136429999999),45.41136429999999,-75.68744755,901055766
287,POINT (-75.6908363 45.407331799999994),45.407331799999994,-75.6908363,901055798
288,POINT (-75.690194 45.4114425),45.4114425,-75.690194,901055958
289,POINT (-75.6896551 45.427104599999986),45.427104599999986,-75.6896551,901056058
290,POINT (-75.6958388 45.4079391),45.4079391,-75.6958388,901056119
291,POINT (-75.71055590000002 45.40948969999999),45.40948969999999,-75.71055590000002,901056211
293,POINT (-75.696364 45.41536899999999),45.41536899999999,-75.696364,901056365
294,POINT (-75.6932062 45.41491639999999),45.41491639999999,-75.6932062,901056580
295,POINT (-75.6891698 45.404391499999996),45.404391499999996,-75.6891698,901056653
296,POINT (-75.7065247 45.4180982),45.4180982,-75.7065247,901056725
298,POINT (-75.68753720000001 45.42801669999999),45.42801669999999,-75.68753720000001,901057158
300,POINT (-75.7048224 45.41615639999999),45.41615639999999,-75.7048224,901057319
302,POINT (-75.696536 45.4187563),45.4187563,-75.696536,901058032
303,POINT (-75.6875922 45.401657099999994),45.401657099999994,-75.6875922,901058247
305,POINT (-75.6897942 45.41719519999999),45.41719519999999,-75.6897942,901058562
306,POINT (-75.7238948 45.404551999999995),45.404551999999995,-75.7238948,901058728
308,POINT (-75.6978887 45.41038089999998),45.41038089999998,-75.6978887,901058992
309,POINT (-75.7088 45.403747999999986),45.403747999999986,-75.7088,901059026
310,POINT (-75.72679215 45.396932699999994),45.396932699999994,-75.72679215,901059188
311,POINT (-75.7074086 45.414321499999986),45.414321499999986,-75.7074086,901059250
312,POINT (-75.7002582 45.41994129999999),45.41994129999999,-75.7002582,901059401
315,POINT (-75.6928213 45.43086539999998),45.43086539999998,-75.6928213,901059649
316,POINT (-75.6915052 45.4191891),45.4191891,-75.6915052,901059827
317,POINT (-75.6881439 45.41231169999998),45.41231169999998,-75.6881439,901059858
318,POINT (-75.6958069 45.41125009999998),45.41125009999998,-75.6958069,901059884
319,POINT (-75.6903645 45.417855799999984),45.417855799999984,-75.6903645,901059944
321,POINT (-75.7095214 45.4006239),45.4006239,-75.7095214,901059994
322,POINT (-75.6958572 45.42105029999999),45.42105029999999,-75.6958572,901060023
323,POINT (-75.702913 45.41964839999998),45.41964839999998,-75.702913,901060059
324,POINT (-75.6960333 45.428667),45.428667,-75.6960333,901060079
325,POINT (-75.6936022 45.41216059999999),45.41216059999999,-75.6936022,901060095
326,POINT (-75.7291265 45.40077169999999),45.40077169999999,-75.7291265,901060341
327,POINT (-75.7319539 45.399742799999984),45.399742799999984,-75.7319539,901060391
329,POINT (-75.6999086 45.42264529999999),45.42264529999999,-75.6999086,901060556
331,POINT (-75.6979537 45.42349479999998),45.42349479999998,-75.6979537,901060821
332,POINT (-75.708726 45.39930519999999),45.39930519999999,-75.708726,901060837
333,POINT (-75.700632 45.413609599999994),45.413609599999994,-75.700632,901060892
334,POINT (-75.7083748 45.40584899999999),45.40584899999999,-75.7083748,901061006
335,POINT (-75.7021985 45.40532625),45.40532625,-75.7021985,901064614
336,POINT (-75.6895885 45.413824),45.413824,-75.6895885,901061192
337,POINT (-75.7119389 45.404632),45.404632,-75.7119389,901061376
338,POINT (-75.6940632 45.429487399999985),45.429487399999985,-75.6940632,901061530
341,POINT (-75.7067548 45.41319199999998),45.41319199999998,-75.7067548,901061844
342,POINT (-75.6915501 45.40857479999999),45.40857479999999,-75.6915501,901061897
343,POINT (-75.68899825 45.429823649999996),45.429823649999996,-75.68899825,901061935
344,POINT (-75.7034146 45.42025429999998),45.42025429999998,-75.7034146,901060059
345,POINT (-75.6952438 45.4140626),45.4140626,-75.6952438,901062272
346,POINT (-75.7054505 45.40711829999999),45.40711829999999,-75.7054505,901062395
347,POINT (-75.6911182 45.428854099999995),45.428854099999995,-75.6911182,901062830
348,POINT (-75.7103335 45.40196559999999),45.40196559999999,-75.7103335,901062848
349,POINT (-75.6983053 45.420796599999996),45.420796599999996,-75.6983053,901063072
351,POINT (-75.6884469 45.41562569999999),45.41562569999999,-75.6884469,901063268
352,POINT (-75.6917394 45.42961309999999),45.42961309999999,-75.6917394,901063288
353,POINT (-75.6985455 45.41792359999999),45.41792359999999,-75.6985455,901063508
354,POINT (-75.69284 45.41084359999999),45.41084359999999,-75.69284,901063607
356,POINT (-75.709726 45.40529029999998),45.40529029999998,-75.709726,901063878
358,POINT (-75.7054685 45.416897899999995),45.416897899999995,-75.7054685,901064031
360,POINT (-75.7018936 45.42180729999999),45.42180729999999,-75.7018936,901064598
361,POINT (-75.7086887 45.41033939999999),45.41033939999999,-75.7086887,901064634
