intersection_cluster,geometry,lat,lon
394,POINT (-75.64340995 45.41410289999999),45.41410289999999,-75.64340995
395,POINT (-75.627465075 45.406642274999996),45.406642274999996,-75.627465075
396,POINT (-75.63555045 45.409164849999996),45.409164849999996,-75.63555045
397,POINT (-75.64447705 45.4369107),45.4369107,-75.64447705
398,POINT (-75.64290305 45.434136649999985),45.434136649999985,-75.64290305
399,POINT (-75.6316652 45.42615854999999),45.42615854999999,-75.6316652
400,POINT (-75.6482063 45.43218304285714),45.43218304285714,-75.6482063
401,POINT (-75.63547055000001 45.4247386),45.4247386,-75.63547055000001
402,POINT (-75.64382865000002 45.43575444999999),45.43575444999999,-75.64382865000002
403,POINT (-75.65453726000001 45.431718599999996),45.431718599999996,-75.65453726000001
404,POINT (-75.64739915 45.42152345),45.42152345,-75.64739915
405,POINT (-75.65054414 45.431996539999986),45.431996539999986,-75.65054414
406,POINT (-75.63625085000001 45.42233235),45.42233235,-75.63625085000001
407,POINT (-75.6369313 45.42899789999999),45.42899789999999,-75.6369313
408,POINT (-75.6302813 45.42346729999999),45.42346729999999,-75.6302813
409,POINT (-75.63801906666667 45.42563699999999),45.42563699999999,-75.63801906666667
410,POINT (-75.6527801 45.4280278),45.4280278,-75.6527801
411,POINT (-75.6402619 45.4241063),45.4241063,-75.6402619
412,POINT (-75.6328901 45.42834639999999),45.42834639999999,-75.6328901
413,POINT (-75.6451011 45.43237054999999),45.43237054999999,-75.6451011
414,POINT (-75.65710535000001 45.431554),45.431554,-75.65710535000001
415,POINT (-75.6842336 45.42689309999999),45.42689309999999,-75.6842336
416,POINT (-75.6748886 45.4332809),45.4332809,-75.6748886
417,POINT (-75.6577992 45.42765119999998),45.42765119999998,-75.6577992
418,POINT (-75.68575179999999 45.42876575),45.42876575,-75.68575179999999
419,POINT (-75.66054311666666 45.431338099999984),45.431338099999984,-75.66054311666666
420,POINT (-75.6699744 45.43292499999999),45.43292499999999,-75.6699744
421,POINT (-75.68196405 45.43617599999999),45.43617599999999,-75.68196405
422,POINT (-75.66626918333334 45.430920749999984),45.430920749999984,-75.66626918333334
423,POINT (-75.6839973 45.42949239999999),45.42949239999999,-75.6839973
424,POINT (-75.67802370000001 45.427362899999984),45.427362899999984,-75.67802370000001
425,POINT (-75.68685722500001 45.43470997499999),45.43470997499999,-75.68685722500001
426,POINT (-75.680879 45.4307864),45.4307864,-75.680879
427,POINT (-75.67932170000002 45.43143809999999),45.43143809999999,-75.67932170000002
428,POINT (-75.66864175 45.43624994999999),45.43624994999999,-75.66864175
429,POINT (-75.6762527 45.43271459999999),45.43271459999999,-75.6762527
430,POINT (-75.66288925 45.42729435),45.42729435,-75.66288925
431,POINT (-75.6811426 45.42605879999999),45.42605879999999,-75.6811426
432,POINT (-75.66901610000001 45.43320499999999),45.43320499999999,-75.66901610000001
433,POINT (-75.66400652499998 45.431080224999995),45.431080224999995,-75.66400652499998
434,POINT (-75.66892386666666 45.43073193333333),45.43073193333333,-75.66892386666666
435,POINT (-75.6800805 45.4265024),45.4265024,-75.6800805
436,POINT (-75.6824384 45.4301457),45.4301457,-75.6824384
437,POINT (-75.6870332 45.4273482),45.4273482,-75.6870332
438,POINT (-75.6622689 45.424476399999996),45.424476399999996,-75.6622689
439,POINT (-75.65622074999999 45.42185459999999),45.42185459999999,-75.65622074999999
440,POINT (-75.6837078 45.426273499999986),45.426273499999986,-75.6837078
441,POINT (-75.659777 45.436798599999996),45.436798599999996,-75.659777
442,POINT (-75.6624411 45.435758899999996),45.435758899999996,-75.6624411
443,POINT (-75.6634148 45.43538649999999),45.43538649999999,-75.6634148
444,POINT (-75.68526374999999 45.42810345),45.42810345,-75.68526374999999
445,POINT (-75.6612852 45.43620729999999),45.43620729999999,-75.6612852
446,POINT (-75.6747036 45.430881899999996),45.430881899999996,-75.6747036
447,POINT (-75.66100555 45.42249224999999),45.42249224999999,-75.66100555
448,POINT (-75.6801338 45.41271299999999),45.41271299999999,-75.6801338
449,POINT (-75.6584449 45.40805799999999),45.40805799999999,-75.6584449
450,POINT (-75.65673573333333 45.4193626),45.4193626,-75.65673573333333
451,POINT (-75.682756 45.41175139999999),45.41175139999999,-75.682756
452,POINT (-75.658345125 45.42126347499999),45.42126347499999,-75.658345125
453,POINT (-75.6792852 45.41126589999999),45.41126589999999,-75.6792852
454,POINT (-75.6868047 45.41065459999999),45.41065459999999,-75.6868047
455,POINT (-75.6775327 45.4189787),45.4189787,-75.6775327
456,POINT (-75.6797741 45.41211419999999),45.41211419999999,-75.6797741
457,POINT (-75.66206405 45.41044554999999),45.41044554999999,-75.66206405
458,POINT (-75.6855077 45.41225529999999),45.41225529999999,-75.6855077
459,POINT (-75.6811158 45.414351499999995),45.414351499999995,-75.6811158
460,POINT (-75.6816983 45.415004166666655),45.415004166666655,-75.6816983
461,POINT (-75.5986979 45.43952759999999),45.43952759999999,-75.5986979
462,POINT (-75.56366495 45.45871605),45.45871605,-75.56366495
463,POINT (-75.5923375 45.448089899999985),45.448089899999985,-75.5923375
464,POINT (-75.575261525 45.45333982499999),45.45333982499999,-75.575261525
465,POINT (-75.5972581 45.44290899999999),45.44290899999999,-75.5972581
466,POINT (-75.6494879 45.44577139999998),45.44577139999998,-75.6494879
467,POINT (-75.6715957 45.44209),45.44209,-75.6715957
468,POINT (-75.5848817 45.45101319999999),45.45101319999999,-75.5848817
469,POINT (-75.5893153 45.452124699999985),45.452124699999985,-75.5893153
470,POINT (-75.56990140000002 45.440306899999996),45.440306899999996,-75.56990140000002
471,POINT (-75.6536026 45.4388933),45.4388933,-75.6536026
472,POINT (-75.5881267 45.449961599999995),45.449961599999995,-75.5881267
473,POINT (-75.59849460000001 45.44552389999999),45.44552389999999,-75.59849460000001
474,POINT (-75.60148480000001 45.438338499999986),45.438338499999986,-75.60148480000001
475,POINT (-75.59010705 45.44912989999999),45.44912989999999,-75.59010705
476,POINT (-75.6560518 45.43807149999999),45.43807149999999,-75.6560518
477,POINT (-75.60353950000001 45.44522689999999),45.44522689999999,-75.60353950000001
478,POINT (-75.6627691 45.44909649999999),45.44909649999999,-75.6627691
479,POINT (-75.5965289 45.45157609999999),45.45157609999999,-75.5965289
480,POINT (-75.651815 45.4394782),45.4394782,-75.651815
481,POINT (-75.6740531 45.4410212),45.4410212,-75.6740531
482,POINT (-75.6770168 45.439292299999984),45.439292299999984,-75.6770168
483,POINT (-75.6578409 45.43749309999999),45.43749309999999,-75.6578409
484,POINT (-75.5258481 45.47058649999999),45.47058649999999,-75.5258481
485,POINT (-75.5203847 45.484230399999994),45.484230399999994,-75.5203847
486,POINT (-75.50836029999999 45.480103749999984),45.480103749999984,-75.50836029999999
487,POINT (-75.53529565 45.449220449999984),45.449220449999984,-75.53529565
488,POINT (-75.5203138 45.47803684999999),45.47803684999999,-75.5203138
489,POINT (-75.5220013 45.448780049999996),45.448780049999996,-75.5220013
490,POINT (-75.5302337 45.46863499999999),45.46863499999999,-75.5302337
491,POINT (-75.53119559999999 45.45367349999999),45.45367349999999,-75.53119559999999
492,POINT (-75.52283 45.472008299999985),45.472008299999985,-75.52283
493,POINT (-75.5249323 45.4588445),45.4588445,-75.5249323
494,POINT (-75.5241097 45.46234064999999),45.46234064999999,-75.5241097
495,POINT (-75.5269585 45.48236659999999),45.48236659999999,-75.5269585
496,POINT (-75.51766185 45.47933047499999),45.47933047499999,-75.51766185
497,POINT (-75.5425279 45.46622889999999),45.46622889999999,-75.5425279
498,POINT (-75.53234425 45.481440449999994),45.481440449999994,-75.53234425
499,POINT (-75.52027 45.460286649999986),45.460286649999986,-75.52027
500,POINT (-75.5281535 45.46526039999999),45.46526039999999,-75.5281535
501,POINT (-75.5145293 45.45866439999999),45.45866439999999,-75.5145293
502,POINT (-75.5363318 45.4658784),45.4658784,-75.5363318
503,POINT (-75.53423815 45.44699665),45.44699665,-75.53423815
504,POINT (-75.51892253333334 45.47607533333332),45.47607533333332,-75.51892253333334
505,POINT (-75.6763188 45.43986189999999),45.43986189999999,-75.6763188
506,POINT (-75.52728345 45.4466134),45.4466134,-75.52728345
507,POINT (-75.6408945 45.44308099999999),45.44308099999999,-75.6408945
508,POINT (-75.50997795 45.45927449999999),45.45927449999999,-75.50997795
509,POINT (-75.67777775 45.43834954999999),45.43834954999999,-75.67777775
510,POINT (-75.64210785 45.442685199999985),45.442685199999985,-75.64210785
511,POINT (-75.651802 45.449815199999996),45.449815199999996,-75.651802
512,POINT (-75.6128782 45.39523319999999),45.39523319999999,-75.6128782
513,POINT (-75.62418735 45.40140579999999),45.40140579999999,-75.62418735
514,POINT (-75.60560394999999 45.389084249999996),45.389084249999996,-75.60560394999999
515,POINT (-75.6208221 45.38771529999998),45.38771529999998,-75.6208221
516,POINT (-75.61047375000001 45.39177554999999),45.39177554999999,-75.61047375000001
517,POINT (-75.6212518 45.39575329999999),45.39575329999999,-75.6212518
518,POINT (-75.6000717 45.39556754999999),45.39556754999999,-75.6000717
519,POINT (-75.6193439 45.39230119999998),45.39230119999998,-75.6193439
520,POINT (-75.6018446 45.382235249999994),45.382235249999994,-75.6018446
521,POINT (-75.622526 45.39886209999999),45.39886209999999,-75.622526
522,POINT (-75.6130248 45.3907277),45.3907277,-75.6130248
523,POINT (-75.60525295 45.43667485),45.43667485,-75.60525295
524,POINT (-75.58642445000001 45.42296205),45.42296205,-75.58642445000001
525,POINT (-75.5656792 45.433785699999994),45.433785699999994,-75.5656792
526,POINT (-75.60045869999999 45.417345749999996),45.417345749999996,-75.60045869999999
527,POINT (-75.59837395 45.41819319999999),45.41819319999999,-75.59837395
528,POINT (-75.551349 45.436972449999985),45.436972449999985,-75.551349
529,POINT (-75.6077677 45.417633499999994),45.417633499999994,-75.6077677
530,POINT (-75.5313315 45.43368729999999),45.43368729999999,-75.5313315
531,POINT (-75.5200579 45.434523199999994),45.434523199999994,-75.5200579
532,POINT (-75.60478945 45.41545529999999),45.41545529999999,-75.60478945
533,POINT (-75.61776915000002 45.43170889999999),45.43170889999999,-75.61776915000002
534,POINT (-75.61214165000001 45.41324684999999),45.41324684999999,-75.61214165000001
535,POINT (-75.5603452 45.433396599999995),45.433396599999995,-75.5603452
536,POINT (-75.5157215 45.430322699999984),45.430322699999984,-75.5157215
537,POINT (-75.61571434999999 45.4325401),45.4325401,-75.61571434999999
538,POINT (-75.6179639 45.420170599999985),45.420170599999985,-75.6179639
539,POINT (-75.6047515 45.4259842),45.4259842,-75.6047515
540,POINT (-75.5625029 45.42750099999999),45.42750099999999,-75.5625029
541,POINT (-75.56648709999999 45.430904549999994),45.430904549999994,-75.56648709999999
542,POINT (-75.6131769 45.433558899999994),45.433558899999994,-75.6131769
543,POINT (-75.60759315000001 45.41475665),45.41475665,-75.60759315000001
544,POINT (-75.6207194 45.43059589999999),45.43059589999999,-75.6207194
545,POINT (-75.61402815 45.41248974999999),45.41248974999999,-75.61402815
546,POINT (-75.56454 45.43168529999999),45.43168529999999,-75.56454
547,POINT (-75.70784309999999 45.266868899999984),45.266868899999984,-75.70784309999999
548,POINT (-75.729209 45.29494664999999),45.29494664999999,-75.729209
549,POINT (-75.7344075 45.29732919999999),45.29732919999999,-75.7344075
550,POINT (-75.7315447 45.25497239999998),45.25497239999998,-75.7315447
551,POINT (-75.7312685 45.29857922499998),45.29857922499998,-75.7312685
552,POINT (-75.7429727 45.2698482),45.2698482,-75.7429727
553,POINT (-75.7012147 45.29572099999999),45.29572099999999,-75.7012147
554,POINT (-75.6948683 45.27789619999999),45.27789619999999,-75.6948683
555,POINT (-75.6741225 45.28760599999998),45.28760599999998,-75.6741225
556,POINT (-75.7081861 45.30680749999999),45.30680749999999,-75.7081861
557,POINT (-75.6717618 45.28879097499999),45.28879097499999,-75.6717618
558,POINT (-75.69394520000002 45.29176126666666),45.29176126666666,-75.69394520000002
559,POINT (-75.72333485 45.284281849999985),45.284281849999985,-75.72333485
560,POINT (-75.7052268 45.301598600000005),45.301598600000005,-75.7052268
561,POINT (-75.7252315 45.28769749999999),45.28769749999999,-75.7252315
562,POINT (-75.7016624 45.309623999999985),45.309623999999985,-75.7016624
563,POINT (-75.7213464 45.28074724999999),45.28074724999999,-75.7213464
564,POINT (-75.7031493 45.28068729999998),45.28068729999998,-75.7031493
565,POINT (-75.6886767 45.36473235),45.36473235,-75.6886767
566,POINT (-75.73169515000001 45.34785234999998),45.34785234999998,-75.73169515000001
567,POINT (-75.7220975 45.331347199999996),45.331347199999996,-75.7220975
568,POINT (-75.7114324 45.362640600000006),45.362640600000006,-75.7114324
569,POINT (-75.7071498 45.3550658),45.3550658,-75.7071498
570,POINT (-75.7078468 45.347248599999986),45.347248599999986,-75.7078468
571,POINT (-75.7041022 45.352649549999995),45.352649549999995,-75.7041022
572,POINT (-75.7044528 45.37049809999999),45.37049809999999,-75.7044528
573,POINT (-75.698194 45.3700105),45.3700105,-75.698194
574,POINT (-75.7360727 45.3556229),45.3556229,-75.7360727
575,POINT (-75.6905443 45.35689604999999),45.35689604999999,-75.6905443
576,POINT (-75.7069676 45.36509339999999),45.36509339999999,-75.7069676
577,POINT (-75.72933700000002 45.343883299999995),45.343883299999995,-75.72933700000002
578,POINT (-75.71903205 45.325886),45.325886,-75.71903205
579,POINT (-75.7307276 45.36517769999999),45.36517769999999,-75.7307276
580,POINT (-75.7001634 45.361284199999986),45.361284199999986,-75.7001634
581,POINT (-75.5786356 45.276208399999994),45.276208399999994,-75.5786356
582,POINT (-75.71986665 45.327372249999996),45.327372249999996,-75.71986665
583,POINT (-75.7010215 45.322982499999995),45.322982499999995,-75.7010215
584,POINT (-75.701485 45.330864299999995),45.330864299999995,-75.701485
585,POINT (-75.72595085 45.338029250000005),45.338029250000005,-75.72595085
586,POINT (-75.5695824 45.27969639999999),45.27969639999999,-75.5695824
587,POINT (-75.7303644 45.353454799999994),45.353454799999994,-75.7303644
588,POINT (-75.5577163 45.263937599999984),45.263937599999984,-75.5577163
589,POINT (-75.721037 45.342432099999996),45.342432099999996,-75.721037
590,POINT (-75.5799737 45.2968075),45.2968075,-75.5799737
591,POINT (-75.7190959 45.36102249999999),45.36102249999999,-75.7190959
592,POINT (-75.7032167 45.36746979999998),45.36746979999998,-75.7032167
593,POINT (-75.7271645 45.34015569999999),45.34015569999999,-75.7271645
594,POINT (-75.6910509 45.34219309999999),45.34219309999999,-75.6910509
595,POINT (-75.7003626 45.35820729999999),45.35820729999999,-75.7003626
596,POINT (-75.6003206 45.266749899999986),45.266749899999986,-75.6003206
597,POINT (-75.60866295 45.294442049999994),45.294442049999994,-75.60866295
598,POINT (-75.72138325 45.330047849999985),45.330047849999985,-75.72138325
599,POINT (-75.7219661 45.35977759999999),45.35977759999999,-75.7219661
600,POINT (-75.68794325 45.36076189999999),45.36076189999999,-75.68794325
601,POINT (-75.7481558 45.3643729),45.3643729,-75.7481558
602,POINT (-75.6039206 45.28650219999999),45.28650219999999,-75.6039206
603,POINT (-75.7478708 45.34541959999999),45.34541959999999,-75.7478708
604,POINT (-75.68959505 45.3675533),45.3675533,-75.68959505
605,POINT (-75.73247085 45.349148149999984),45.349148149999984,-75.73247085
606,POINT (-75.73647390000001 45.362974699999995),45.362974699999995,-75.73647390000001
607,POINT (-75.7135416 45.366341099999985),45.366341099999985,-75.7135416
608,POINT (-75.5938158 45.26960199999999),45.26960199999999,-75.5938158
609,POINT (-75.73092145000001 45.352390499999984),45.352390499999984,-75.73092145000001
610,POINT (-75.7330733 45.36297679999999),45.36297679999999,-75.7330733
611,POINT (-75.7023048 45.369885999999994),45.369885999999994,-75.7023048
612,POINT (-75.62112035 45.342856),45.342856,-75.62112035
613,POINT (-75.7011796 45.3465442),45.3465442,-75.7011796
614,POINT (-75.5687126 45.25931239999999),45.25931239999999,-75.5687126
615,POINT (-75.7032862 45.34588699999999),45.34588699999999,-75.7032862
616,POINT (-75.5956198 45.323690299999996),45.323690299999996,-75.5956198
617,POINT (-75.59375425 45.32048029999999),45.32048029999999,-75.59375425
618,POINT (-75.74779980000001 45.3642625),45.3642625,-75.74779980000001
619,POINT (-75.5898696 45.313898099999996),45.313898099999996,-75.5898696
620,POINT (-75.618844 45.368424699999984),45.368424699999984,-75.618844
621,POINT (-75.62419685 45.373352350000005),45.373352350000005,-75.62419685
622,POINT (-75.62443945000001 45.373279999999994),45.373279999999994,-75.62443945000001
623,POINT (-75.6115004 45.33932089999999),45.33932089999999,-75.6115004
624,POINT (-75.6220296 45.36949449999998),45.36949449999998,-75.6220296
625,POINT (-75.6222679 45.36939629999998),45.36939629999998,-75.6222679
626,POINT (-75.6522851 45.37490274999999),45.37490274999999,-75.6522851
627,POINT (-75.6575345 45.33087544999999),45.33087544999999,-75.6575345
628,POINT (-75.6607031 45.32435789999999),45.32435789999999,-75.6607031
629,POINT (-75.6539364 45.32919969999999),45.32919969999999,-75.6539364
630,POINT (-75.6303695 45.317377299999976),45.317377299999976,-75.6303695
631,POINT (-75.66664113333333 45.36901659999999),45.36901659999999,-75.66664113333333
632,POINT (-75.6758189 45.362325999999996),45.362325999999996,-75.6758189
633,POINT (-75.64302315 45.35390384999999),45.35390384999999,-75.64302315
634,POINT (-75.62532200000001 45.3476022),45.3476022,-75.62532200000001
635,POINT (-75.65114865000001 45.35562709999999),45.35562709999999,-75.65114865000001
636,POINT (-75.6611618 45.37124889999999),45.37124889999999,-75.6611618
637,POINT (-75.6772923 45.36471045),45.36471045,-75.6772923
638,POINT (-75.6728793 45.3546918),45.3546918,-75.6728793
639,POINT (-75.6295796 45.35003409999999),45.35003409999999,-75.6295796
640,POINT (-75.6568673 45.360398299999986),45.360398299999986,-75.6568673
641,POINT (-75.6525264 45.35406119999999),45.35406119999999,-75.6525264
642,POINT (-75.6461858 45.35369365),45.35369365,-75.6461858
643,POINT (-75.654356 45.374030950000005),45.374030950000005,-75.654356
644,POINT (-75.6866257 45.373369799999985),45.373369799999985,-75.6866257
645,POINT (-75.672706 45.366586899999994),45.366586899999994,-75.672706
646,POINT (-75.65407305 45.35758344999999),45.35758344999999,-75.65407305
647,POINT (-75.66494549999999 45.36972644999999),45.36972644999999,-75.66494549999999
648,POINT (-75.62697705 45.34857964999999),45.34857964999999,-75.62697705
649,POINT (-75.66074044999999 45.36637184999999),45.36637184999999,-75.66074044999999
650,POINT (-75.6396054 45.34793079999999),45.34793079999999,-75.6396054
651,POINT (-75.6645752 45.3728438),45.3728438,-75.6645752
652,POINT (-75.6588479 45.37220279999999),45.37220279999999,-75.6588479
653,POINT (-75.6717072 45.35183599999999),45.35183599999999,-75.6717072
654,POINT (-75.64101295 45.35035334999999),45.35035334999999,-75.64101295
655,POINT (-75.6840226 45.36189579999999),45.36189579999999,-75.6840226
656,POINT (-75.47124235 45.48192639999999),45.48192639999999,-75.47124235
657,POINT (-75.47969795 45.4968889),45.4968889,-75.47969795
658,POINT (-75.4864893 45.468761899999976),45.468761899999976,-75.4864893
659,POINT (-75.49919295000001 45.48075779999999),45.48075779999999,-75.49919295000001
660,POINT (-75.47376965 45.48407439999999),45.48407439999999,-75.47376965
661,POINT (-75.49309166666667 45.46988596666666),45.46988596666666,-75.49309166666667
662,POINT (-75.8262642 45.323497),45.323497,-75.8262642
663,POINT (-75.8690505 45.27440389999999),45.27440389999999,-75.8690505
664,POINT (-75.8626532 45.278378599999996),45.278378599999996,-75.8626532
665,POINT (-75.8482043 45.25144939999999),45.25144939999999,-75.8482043
666,POINT (-75.8256622 45.25974119999999),45.25974119999999,-75.8256622
667,POINT (-75.8578729 45.26981679999999),45.26981679999999,-75.8578729
668,POINT (-75.8602217 45.27400819999999),45.27400819999999,-75.8602217
669,POINT (-75.73986635 45.40936739999998),45.40936739999998,-75.73986635
670,POINT (-75.6981689 45.431150399999986),45.431150399999986,-75.6981689
671,POINT (-75.7403074 45.40961639999999),45.40961639999999,-75.7403074
672,POINT (-75.69737905 45.43718374999999),45.43718374999999,-75.69737905
673,POINT (-75.7107348 45.41376979999999),45.41376979999999,-75.7107348
674,POINT (-75.6696517 45.416251149999994),45.416251149999994,-75.6696517
675,POINT (-75.6750526 45.41843259999999),45.41843259999999,-75.6750526
676,POINT (-75.6803017 45.404683699999985),45.404683699999985,-75.6803017
677,POINT (-75.6658145 45.375212999999995),45.375212999999995,-75.6658145
678,POINT (-75.669996225 45.39790442499999),45.39790442499999,-75.669996225
679,POINT (-75.62831175000001 45.38103029999999),45.38103029999999,-75.62831175000001
680,POINT (-75.625888 45.40093709999999),45.40093709999999,-75.625888
681,POINT (-75.634397 45.400336),45.400336,-75.634397
682,POINT (-75.6255813 45.40095319999999),45.40095319999999,-75.6255813
683,POINT (-75.64933535 45.376095899999996),45.376095899999996,-75.64933535
684,POINT (-75.6425059 45.399754099999996),45.399754099999996,-75.6425059
685,POINT (-75.67476690000001 45.38685674999999),45.38685674999999,-75.67476690000001
686,POINT (-75.6825115 45.392897299999994),45.392897299999994,-75.6825115
687,POINT (-75.6818196 45.386158599999995),45.386158599999995,-75.6818196
688,POINT (-75.6626009 45.39307749999999),45.39307749999999,-75.6626009
689,POINT (-75.6717857 45.383799433333316),45.383799433333316,-75.6717857
690,POINT (-75.67719470000002 45.38886016666666),45.38886016666666,-75.67719470000002
691,POINT (-75.6616722 45.398590249999984),45.398590249999984,-75.6616722
692,POINT (-75.6385218 45.4000433),45.4000433,-75.6385218
693,POINT (-75.679067 45.39606479999999),45.39606479999999,-75.679067
694,POINT (-75.6819897 45.40393369999999),45.40393369999999,-75.6819897
695,POINT (-75.6257698 45.40383625),45.40383625,-75.6257698
696,POINT (-75.6790315 45.3942119),45.3942119,-75.6790315
697,POINT (-75.670597 45.382473799999985),45.382473799999985,-75.670597
698,POINT (-75.62660779999999 45.377743999999986),45.377743999999986,-75.62660779999999
699,POINT (-75.6621714 45.38316789999998),45.38316789999998,-75.6621714
700,POINT (-75.65286 45.399026799999994),45.399026799999994,-75.65286
701,POINT (-75.6841559 45.395594599999995),45.395594599999995,-75.6841559
702,POINT (-75.6807993 45.391364699999976),45.391364699999976,-75.6807993
703,POINT (-75.6763722 45.38799414999998),45.38799414999998,-75.6763722
704,POINT (-75.6608961 45.376918499999995),45.376918499999995,-75.6608961
705,POINT (-75.6760928 45.387991699999986),45.387991699999986,-75.6760928
706,POINT (-75.681502 45.38602989999998),45.38602989999998,-75.681502
707,POINT (-75.66270820000001 45.38663509999999),45.38663509999999,-75.66270820000001
708,POINT (-75.686544 45.39982239999999),45.39982239999999,-75.686544
709,POINT (-75.6478178 45.39939309999999),45.39939309999999,-75.6478178
710,POINT (-75.6586618 45.39861579999999),45.39861579999999,-75.6586618
711,POINT (-75.66737615 45.39897264999999),45.39897264999999,-75.66737615
712,POINT (-75.6791448 45.3900606),45.3900606,-75.6791448
713,POINT (-75.6834181 45.394277699999996),45.394277699999996,-75.6834181
714,POINT (-75.6314795 45.40053569999999),45.40053569999999,-75.6314795
715,POINT (-75.6322471 45.403577199999994),45.403577199999994,-75.6322471
716,POINT (-75.5825631 45.451744999999995),45.451744999999995,-75.5825631
717,POINT (-75.5115769 45.45285079999999),45.45285079999999,-75.5115769
718,POINT (-75.74697693333333 45.32553173333332),45.32553173333332,-75.74697693333333
719,POINT (-75.74791350000001 45.32707644999999),45.32707644999999,-75.74791350000001
720,POINT (-75.72576240000001 45.38968116666666),45.38968116666666,-75.72576240000001
721,POINT (-75.71352135000001 45.417229649999996),45.417229649999996,-75.71352135000001
722,POINT (-75.72585543333334 45.38943599999999),45.38943599999999,-75.72585543333334
723,POINT (-75.8040632 45.34801279999999),45.34801279999999,-75.8040632
724,POINT (-75.6551037 45.350223799999995),45.350223799999995,-75.6551037
725,POINT (-75.9127665 45.24178769999999),45.24178769999999,-75.9127665
726,POINT (-75.6843044 45.22771679999999),45.22771679999999,-75.6843044
727,POINT (-75.7113483 45.2199537),45.2199537,-75.7113483
728,POINT (-75.689678 45.2285457),45.2285457,-75.689678
729,POINT (-75.6481181 45.24575889999999),45.24575889999999,-75.6481181
730,POINT (-75.6816415 45.23013889999999),45.23013889999999,-75.6816415
731,POINT (-75.7159302 45.218054699999996),45.218054699999996,-75.7159302
732,POINT (-75.68626105000001 45.226451699999984),45.226451699999984,-75.68626105000001
733,POINT (-75.7319068 45.246504599999994),45.246504599999994,-75.7319068
734,POINT (-76.0202869 45.42226929999999),45.42226929999999,-76.0202869
735,POINT (-75.6914765 45.42168339999999),45.42168339999999,-75.6914765
736,POINT (-75.44337890000001 45.3453444),45.3453444,-75.44337890000001
737,POINT (-75.6943488 45.44188899999999),45.44188899999999,-75.6943488
738,POINT (-75.7442163 45.28463659999999),45.28463659999999,-75.7442163
739,POINT (-75.81243265 45.35189064999999),45.35189064999999,-75.81243265
740,POINT (-75.7164729 45.415411649999996),45.415411649999996,-75.7164729
741,POINT (-75.7183919 45.41445954999999),45.41445954999999,-75.7183919
742,POINT (-75.7526439 45.3675414),45.3675414,-75.7526439
743,POINT (-75.75950900000001 45.346925399999996),45.346925399999996,-75.75950900000001
744,POINT (-76.0232825 45.334545999999996),45.334545999999996,-76.0232825
745,POINT (-75.6831308 45.420460799999994),45.420460799999994,-75.6831308
746,POINT (-75.8823829 45.28229339999999),45.28229339999999,-75.8823829
747,POINT (-76.0543849 45.314598399999994),45.314598399999994,-76.0543849
748,POINT (-75.4952974 45.2266359),45.2266359,-75.4952974
749,POINT (-75.83543960000002 45.1915546),45.1915546,-75.83543960000002
750,POINT (-75.9122829 45.247846199999984),45.247846199999984,-75.9122829
751,POINT (-75.8369925 45.19553019999999),45.19553019999999,-75.8369925
752,POINT (-75.7161551 45.13152689999998),45.13152689999998,-75.7161551
753,POINT (-75.8417503 45.1925322),45.1925322,-75.8417503
754,POINT (-75.8388884 45.194340399999994),45.194340399999994,-75.8388884
755,POINT (-75.8225926 45.204649799999984),45.204649799999984,-75.8225926
756,POINT (-75.6964761 45.27519879999999),45.27519879999999,-75.6964761
757,POINT (-75.4112512 45.518307099999994),45.518307099999994,-75.4112512
758,POINT (-75.4654903 45.42172339999999),45.42172339999999,-75.4654903
759,POINT (-75.49534895 45.47361724999999),45.47361724999999,-75.49534895
760,POINT (-75.4535619 45.469376),45.469376,-75.4535619
761,POINT (-75.493118 45.4772495),45.4772495,-75.493118
762,POINT (-75.49806910000001 45.484579199999985),45.484579199999985,-75.49806910000001
763,POINT (-75.48202085 45.45065125),45.45065125,-75.48202085
764,POINT (-75.49087900000002 45.47707899999998),45.47707899999998,-75.49087900000002
765,POINT (-76.1269233 45.267990499999996),45.267990499999996,-76.1269233
766,POINT (-75.6920358 45.42607729999998),45.42607729999998,-75.6920358
767,POINT (-75.80530612 45.34939721999999),45.34939721999999,-75.80530612
768,POINT (-75.8063363 45.3511395),45.3511395,-75.8063363
769,POINT (-75.803657 45.3478874),45.3478874,-75.803657
770,POINT (-75.78910435 45.347493699999994),45.347493699999994,-75.78910435
771,POINT (-75.78855295000001 45.3477165),45.3477165,-75.78855295000001
772,POINT (-75.7874544 45.34805319999999),45.34805319999999,-75.7874544
773,POINT (-75.7158028 45.41814479999999),45.41814479999999,-75.7158028
774,POINT (-75.61737464999999 45.30940814999998),45.30940814999998,-75.61737464999999
775,POINT (-75.7226936 45.40581829999999),45.40581829999999,-75.7226936
776,POINT (-75.70549134999999 45.419368349999985),45.419368349999985,-75.70549134999999
777,POINT (-75.7112699 45.418820799999985),45.418820799999985,-75.7112699
778,POINT (-75.7178636 45.42048049999999),45.42048049999999,-75.7178636
779,POINT (-75.69827163333333 45.405539633333326),45.405539633333326,-75.69827163333333
780,POINT (-75.6948524 45.4239237),45.4239237,-75.6948524
781,POINT (-75.6901462 45.42399589999999),45.42399589999999,-75.6901462
782,POINT (-75.69393414999999 45.42246749999999),45.42246749999999,-75.69393414999999
783,POINT (-75.51771835 45.47486725),45.47486725,-75.51771835
